Post Created Date,Post Created Time,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Message,Link,Score,comment_csv,comment_neg,comment_pos,comment_total,timestamp,week_day,time_slot,polarity,polarity_class,polarity_comment
11-12-21,7:58:45,"336,078",123827,4544,1717,167471,1359,32712,135,342,3971,We got a chance to meet all the top YouTubers of Bangladesh so not make them do a food review HD : https://youtu.be/wvU0Ok027G8:=:https://www.youtube.com/watch?v=wvU0Ok027G8&feature=youtu.be Iftekhar Rafsan : www.instagram.com/thechotobhai:=:https://www.instagram.com/accounts/login/,https://www.facebook.com/Rafsanthechotobhai/videos/435637821527514/,4.5,rafsan_113,6,23,29,2021-12-11 12:58:45,saturday,13,0.6777610563619593,6,0.5862068965517241
17-12-21,3:30:23,"299,568",82219,5955,1949,93301,1301,111907,189,316,2431,"So I challenged The Bong Guy to a Spicy Korean Noodles challenge for $100,000 Watch on high quality : https://youtu.be/7NAUwsBcqNo:=:https://www.youtube.com/watch?v=7NAUwsBcqNo&feature=youtu.be My Personal Instagram : www.instagram.com/thechotobhai:=:https://www.instagram.com/accounts/login/",https://www.facebook.com/Rafsanthechotobhai/videos/653009446059501/,4.04,rafsan_114,8,22,30,2021-12-17 08:30:23,friday,9,-0.07342739143928,3,0.4666666666666667
21-12-21,7:55:34,"16,833",6357,414,55,9467,55,284,6,11,184,GUYS GUYS GUYS!!! In today’s episode we FINALLY have a WINNER! I’m all in for TEAM JB! Who won and who should have won? To know more watch the episode! To watch the full series visit and follow Coca-Cola Bangladesh's Facebook Page. #TheSameConfusion #CupBasket #CokeZero #CocaCola,https://www.facebook.com/Rafsanthechotobhai/videos/445270747256238/,-4.41,rafsan_115,6,23,29,2021-12-21 12:55:34,tuesday,13,0.9398421105226341,7,0.5862068965517241
25-12-21,8:00:57,"139,336",55215,2285,566,77518,492,1367,39,98,1756,We did a Kolkata street food tour around New Market with The Lazy Bong! Watch on HD : https://youtu.be/xPrxE09nDzs:=:https://www.youtube.com/watch?v=xPrxE09nDzs&feature=youtu.be Skincare items from Sini Care Bangladesh https://www.facebook.com/sinicare Iftekhar Rafsan Instagram : www.instagram.com/thechotobhai:=:https://www.instagram.com/accounts/login/,https://www.facebook.com/Rafsanthechotobhai/videos/2997929980537402/,1.88,rafsan_116,4,26,30,2021-12-25 13:00:57,saturday,14,0.9629875722898978,7,0.7333333333333333
30-12-21,8:02:25,"44,157",14855,1129,122,26450,169,861,21,25,525,We did a Barbecue with Sunehra Tasnim and Mr. Absar! (they are kinda bad at it) Watch on HD : https://youtu.be/JgSxyVylG-E:=:https://www.youtube.com/watch?v=JgSxyVylG-E&feature=youtu.be My Personal Instagram : www.instagram.com/thechotobhai:=:https://www.instagram.com/accounts/login/ #JombeBBQ2,https://www.facebook.com/Rafsanthechotobhai/videos/640911363995296/,-1.7,rafsan_117,2,28,30,2021-12-30 13:02:25,thursday,14,0.935332073722862,7,0.8666666666666667
01-01-22,7:00:49,"371,653",95387,5438,1340,41619,1297,223893,169,634,1876,We decided to crash a wedding but firstly let's transform into an old man Watch on HD : https://youtu.be/6VjePD_rmj4:=:https://www.youtube.com/watch?v=6VjePD_rmj4&feature=youtu.be Iftekhar Rafsan : https://www.instagram.com/thechotobhai:=:https://www.instagram.com/accounts/login/ The Filter : https://www.facebook.com/fbcameraeffects/testit/622317362411567/M2RhYjNiYjVkNWI4N2M4MzA5MTVhMmZmZGQzNzFiZDQ=/,https://www.facebook.com/Rafsanthechotobhai/videos/458663875861618/,4.95,rafsan_118,10,20,30,2022-01-01 12:00:49,saturday,13,-0.6675770349700172,1,0.3333333333333333
15-01-22,8:00:23,"54,752",17871,967,217,30608,198,4030,16,22,823,Why 2021 was such an important year for me watch on HD : https://youtu.be/C7ka-UpM_iU:=:https://www.youtube.com/watch?v=C7ka-UpM_iU Iftekhar Rafsan : www.instagram.com/thechotobhai:=:https://www.instagram.com/thechotobhai/,https://www.facebook.com/Rafsanthechotobhai/videos/747652542877206/,-1.39,rafsan_119,1,29,30,2022-01-15 13:00:23,saturday,14,0.7720816875367678,7,0.9333333333333333
18-01-22,9:30:37,"39,504",12773,870,154,24339,165,588,21,74,520,You have to experience Shakrain and this year was really crazy HD : https://youtu.be/k-QI8mL_P-A:=:https://www.youtube.com/watch?v=k-QI8mL_P-A Iftekhar Rafsan: www.instagram.com/thechotobhai:=:https://www.instagram.com/thechotobhai/,https://www.facebook.com/Rafsanthechotobhai/videos/473569434288462/,-1.94,rafsan_120,9,21,30,2022-01-18 14:30:37,tuesday,15,0.9468627222157389,7,0.4
24-01-22,10:00:07,"215,596",43263,4036,761,20316,467,145540,126,224,863,We wanted to check how many fake hajir biryanis we can find in Banijjo Mela 2022 HD : https://youtu.be/FF9bmVkLkbQ:=:https://www.youtube.com/watch?v=FF9bmVkLkbQ Iftekhar Rafsan instagram : https://www.instagram.com/thechotobhai:=:https://www.instagram.com/thechotobhai/,https://www.facebook.com/Rafsanthechotobhai/videos/634541427782990/,2.78,rafsan_121,15,15,30,2022-01-24 15:00:07,monday,16,-0.7415958361188043,1,0.0
28-01-22,10:33:00,"300,133",130953,5715,1739,104148,1589,52518,161,555,2755,We got the top 7 influencers in Bangladesh for a Badminaton tournament and a lot more games! HD : https://youtu.be/XEIYcyQFnbk:=:https://www.youtube.com/watch?v=XEIYcyQFnbk Iftekhar Rafsan Insta : https://www.instagram.com/thechotobhai:=:https://www.instagram.com/thechotobhai/,https://www.facebook.com/Rafsanthechotobhai/videos/675543203801332/,4.08,rafsan_122,5,25,30,2022-01-28 15:33:00,friday,16,0.34167666299791005,5,0.6666666666666666
